id,title,context,question,answers,metadata
02bc218177eacabd26050a5e7e67e991c4e3d685,Royal_Institute_of_British_Architects,"The library is based at two public sites: the Reading Room at the RIBA's headquarters, 66 Portland Place, London; and the RIBA Architecture Study Rooms in the Henry Cole Wing of the V&A. The Reading Room, designed by the building's architect George Grey Wornum and his wife Miriam, retains its original 1934 Art Deco interior with open bookshelves, original furniture and double-height central space. The study rooms, opened in 2004, were designed by Wright & Wright. The library is funded entirely by the RIBA but it is open to the public without charge. It operates a free education programme aimed at students, education groups and families, and an information service for RIBA members and the public through the RIBA Information Centre.",Who can access the library?,"{'text': array(['RIBA members and the public'], dtype=object), 'answer_start': array([676])}","{'split': 'train', 'model_in_the_loop': 'Combined'}"
f2ed76302642ade1cb64b588555f3a98cf613ca7,Royal_Institute_of_British_Architects,"The original Charter of 1837 set out the purpose of the Royal Institute to be: '… the general advancement of Civil Architecture, and for promoting and facilitating the acquirement of the knowledge of the various arts and sciences connected therewith…'",what is the last word in the last paragraph?,"{'text': array(['therewith'], dtype=object), 'answer_start': array([240])}","{'split': 'train', 'model_in_the_loop': 'Combined'}"
a5774c7c3f33c2c37d1e3e321104ed6791ed8384,Royal_Institute_of_British_Architects,"RIBA Enterprises is the commercial arm of RIBA, with a registered office in Newcastle upon Tyne, a base at 15 Bonhill Street in London, and an office in Newark. It employs over 250 staff, approximately 180 of whom are based in Newcastle.","What is part of something else with a similar, short name?","{'text': array(['RIBA Enterprises'], dtype=object), 'answer_start': array([0])}","{'split': 'train', 'model_in_the_loop': 'Combined'}"
3368ee21f708c1e13c568ca55c6bf0eea979721e,Royal_Institute_of_British_Architects,The overcrowded conditions of the library was one of the reasons why the RIBA moved from 9 Conduit Street to larger premises at 66 Portland Place in 1934. The library remained open throughout World War Two and was able to shelter the archives of Modernist architect Adolf Loos during the war.,What was the time frame when the location was changed?,"{'text': array(['1934'], dtype=object), 'answer_start': array([149])}","{'split': 'train', 'model_in_the_loop': 'Combined'}"
6a5220e11b1c9f283bf7a6588a5cac4024e73212,Canon_law,"The first Code of Canon Law, 1917, was mostly for the Roman Rite, with limited application to the Eastern Churches. After the Second Vatican Council, (1962 - 1965), another edition was published specifically for the Roman Rite in 1983. Most recently, 1990, the Vatican produced the Code of Canons of the Eastern Churches which became the 1st code of Eastern Catholic Canon Law.",What empire was Augustus emperor of?,"{'text': array(['Roman'], dtype=object), 'answer_start': array([54])}","{'split': 'train', 'model_in_the_loop': 'Combined'}"
343556cf50ee42cbafff863c0b8beb394d7d68a6,Canon_law,"Currently, (2004), there are principles of canon law common to the churches within the Anglican Communion; their existence can be factually established; each province or church contributes through its own legal system to the principles of canon law common within the Communion; these principles have a strong persuasive authority and are fundamental to the self-understanding of each of the churches of the Communion; these principles have a living force, and contain in themselves the possibility of further development; and the existence of these principles both demonstrates unity and promotes unity within the Anglican Communion.",How do these principles guide life?,"{'text': array(['these principles have a strong persuasive authority and are fundamental to the self-understanding of each of the churches of the Communion'],
      dtype=object), 'answer_start': array([278])}","{'split': 'train', 'model_in_the_loop': 'Combined'}"
f4ccbe7c50d26d08eb732edbece455a6dd02ce93,Time,"According to Martin Heidegger we do not exist inside time, we are time. Hence, the relationship to the past is a present awareness of having been, which allows the past to exist in the present. The relationship to the future is the state of anticipating a potential possibility, task, or engagement. It is related to the human propensity for caring and being concerned, which causes ""being ahead of oneself"" when thinking of a pending occurrence. Therefore, this concern for a potential occurrence also allows the future to exist in the present. The present becomes an experience, which is qualitative instead of quantitative. Heidegger seems to think this is the way that a linear relationship with time, or temporal existence, is broken or transcended. We are not stuck in sequential time. We are able to remember the past and project into the future—we have a kind of random access to our representation of temporal existence; we can, in our thoughts, step out of (ecstasis) sequential time.","According to the famous German philosopher who studied the concept measured by clocks and calendars, what element of that concept proves to be measurable by its caliber rather than its volume?","{'text': array(['The present'], dtype=object), 'answer_start': array([546])}","{'split': 'train', 'model_in_the_loop': 'Combined'}"
2dc966c6d9e61dd799a44b15706711828d3590ed,Time,"In non-relativistic classical mechanics, Newton's concept of ""relative, apparent, and common time"" can be used in the formulation of a prescription for the synchronization of clocks. Events seen by two different observers in motion relative to each other produce a mathematical concept of time that works sufficiently well for describing the everyday phenomena of most people's experience. In the late nineteenth century, physicists encountered problems with the classical understanding of time, in connection with the behavior of electricity and magnetism. Einstein resolved these problems by invoking a method of synchronizing clocks using the constant, finite speed of light as the maximum signal velocity. This led directly to the result that observers in motion relative to one another measure different elapsed times for the same event.",What led to the result that observers in relative motion measure different elapsed times?,"{'text': array(['a method of synchronizing clocks'], dtype=object), 'answer_start': array([603])}","{'split': 'train', 'model_in_the_loop': 'Combined'}"
2b9d55e4c6539895ec97e49766fd1411c4d0703e,Himachal_Pradesh,"In the assembly elections held in November 2012, the Congress secured an absolute majority. The Congress won 36 of the 68 seats while the BJP won only 26 of the 68 seats. Virbhadra Singh was sworn-in as Himachal Pradesh's Chief Minister for a record sixth term in Shimla on 25 December 2012. Virbhadra Singh who has held the top office in Himachal five times in the past, was administered the oath of office and secrecy by Governor Urmila Singh at an open ceremony at the historic Ridge Maidan in Shimla.","Which of the following is not a person: Himachal Pradesh, Virbhadra SIngh or Urmila Singh?","{'text': array(['Himachal Pradesh'], dtype=object), 'answer_start': array([203])}","{'split': 'train', 'model_in_the_loop': 'Combined'}"
4a9453644bb7d39546cd60bc4cebfe1a89e13bb0,Himachal_Pradesh,"The history of the area that now constitutes Himachal Pradesh dates back to the time when the Indus valley civilisation flourished between 2250 and 1750 BCE. Tribes such as the Koilis, Halis, Dagis, Dhaugris, Dasa, Khasas, Kinnars, and Kirats inhabited the region from the prehistoric era. During the Vedic period, several small republics known as ""Janapada"" existed which were later conquered by the Gupta Empire. After a brief period of supremacy by King Harshavardhana, the region was once again divided into several local powers headed by chieftains, including some Rajput principalities. These kingdoms enjoyed a large degree of independence and were invaded by Delhi Sultanate a number of times. Mahmud Ghaznavi conquered Kangra at the beginning of the 10th century. Timur and Sikander Lodi also marched through the lower hills of the state and captured a number of forts and fought many battles. Several hill states acknowledged Mughal suzerainty and paid regular tribute to the Mughals.",Where is Himachal Pradesh?,"{'text': array(['the Indus valley'], dtype=object), 'answer_start': array([90])}","{'split': 'train', 'model_in_the_loop': 'Combined'}"
4fde526873e9cb30878d8bb7f64fabbe0b19c299,Himachal_Pradesh,"The era of planning in Himachal Pradesh started 1948 along with the rest of India. The first five-year plan allocated ₹ 52.7 million to Himachal. More than 50% of this expenditure was incurred on road construction since it was felt that without proper transport facilities, the process of planning and development could not be carried to the people, who mostly lived an isolated existence in far away areas. Himachal now ranks fourth in respect of per capita income among the states of the Indian Union.",What was necessary for isolated people?,"{'text': array(['proper transport facilities'], dtype=object), 'answer_start': array([245])}","{'split': 'train', 'model_in_the_loop': 'Combined'}"
989da36938ede0f972ed26810054a304bbf87b33,Heian_period,"The Fujiwara rulers failed to maintain adequate police forces, which left robbers free to prey on travelers. This is implicitly illustrated in novels by the terror that night travel inspired in the main characters. The shōen system enabled the accumulation of wealth by an aristocratic elite; the economic surplus can be linked to the cultural developments of the Heian period and the ""pursuit of arts"". The major Buddhist temples in Heian-kyō and Nara also made use of the shōen. The establishment of branches rurally and integration of some Shinto shrines within these temple networks reflects a greater ""organizational dynamism"".",What made travel scary to do at night time by main characters in novels?,"{'text': array(['robbers free to prey on travelers'], dtype=object), 'answer_start': array([74])}","{'split': 'train', 'model_in_the_loop': 'Combined'}"
7a4722c115a0a5fcb28c34bf73378191b739dbf8,Heian_period,"As culture flourished, so did decentralization. Whereas the first phase of shōen development in the early Heian period had seen the opening of new lands and the granting of the use of lands to aristocrats and religious institutions, the second phase saw the growth of patrimonial ""house governments,"" as in the old clan system. (In fact, the form of the old clan system had remained largely intact within the great old centralized government.) New institutions were now needed in the face of social, economic, and political changes. The Taihō Code lapsed, its institutions relegated to ceremonial functions. Family administrations now became public institutions. As the most powerful family, the Fujiwara governed Japan and determined the general affairs of state, such as succession to the throne. Family and state affairs were thoroughly intermixed, a pattern followed among other families, monasteries, and even the imperial family. Land management became the primary occupation of the aristocracy, not so much because direct control by the imperial family or central government had declined but more from strong family solidarity and a lack of a sense of Japan as a single nation.",What were house governments similar to?,"{'text': array(['old clan system'], dtype=object), 'answer_start': array([311])}","{'split': 'train', 'model_in_the_loop': 'Combined'}"
6d0ae023edcf37fcba86d98dc692d2f13fea84ba,Heian_period,"The lyrics of the modern Japanese national anthem, Kimi ga Yo, were written in the Heian period, as was The Tale of Genji by Murasaki Shikibu, one of the first novels ever written. Murasaki Shikibu's contemporary and rival Sei Shōnagon's revealing observations and musings as an attendant in the Empress' court were recorded collectively as The Pillow Book in the 990s, which revealed the quotidian capital lifestyle. The Heian period produced a flowering of poetry including works of Ariwara no Narihira, Ono no Komachi, Izumi Shikibu, Murasaki Shikibu, Saigyō and Fujiwara no Teika. The famous Japanese poem known as the Iroha (いろは), of uncertain authorship, was also written during the Heian period.",What is one of the first things mentioned in the passage?,"{'text': array(['lyrics of the modern Japanese national anthem, Kimi ga Yo, were written in the Heian period'],
      dtype=object), 'answer_start': array([4])}","{'split': 'train', 'model_in_the_loop': 'Combined'}"
bae41c2268b36892ed2d7f44b06dc6158d5a4a09,Heian_period,"A struggle for succession in the mid-twelfth century gave the Fujiwara an opportunity to regain their former power. Fujiwara no Yorinaga sided with the retired emperor in a violent battle in 1156 against the heir apparent, who was supported by the Taira and Minamoto (Hōgen Rebellion). In the end, the Fujiwara were destroyed, the old system of government supplanted, and the insei system left powerless as bushi took control of court affairs, marking a turning point in Japanese history. In 1159, the Taira and Minamoto clashed (Heiji Rebellion), and a twenty-year period of Taira ascendancy began.",Who defected the Fujiwara?,"{'text': array(['Taira and Minamoto'], dtype=object), 'answer_start': array([248])}","{'split': 'train', 'model_in_the_loop': 'Combined'}"
db9c59728998b8f01008fa9abc3bfceb62bde2e7,Heian_period,"As the Soga clan had taken control of the throne in the sixth century, the Fujiwara by the ninth century had intermarried with the imperial family, and one of their members was the first head of the Emperor's Private Office. Another Fujiwara became regent, Sesshō for his grandson, then a minor emperor, and yet another was appointed Kampaku. Toward the end of the ninth century, several emperors tried, but failed, to check the Fujiwara. For a time, however, during the reign of Emperor Daigo (897-930), the Fujiwara regency was suspended as he ruled directly.",What is one of the main issues that eventually led to the Fujiwara's rise?,"{'text': array(['Toward the end of the ninth century, several emperors tried, but failed, to check the Fujiwara'],
      dtype=object), 'answer_start': array([343])}","{'split': 'train', 'model_in_the_loop': 'Combined'}"
ace303d25e56bda08cbc816274b0d5e6e43a2bb9,Marvel_Comics,"Timely's first publication, Marvel Comics #1 (cover dated Oct. 1939), included the first appearance of Carl Burgos' android superhero the Human Torch, and the first appearances of Bill Everett's anti-hero Namor the Sub-Mariner, among other features. The issue was a great success, with it and a second printing the following month selling, combined, nearly 900,000 copies. While its contents came from an outside packager, Funnies, Inc., Timely had its own staff in place by the following year. The company's first true editor, writer-artist Joe Simon, teamed with artist and emerging industry notable Jack Kirby to create one of the first patriotically themed superheroes, Captain America, in Captain America Comics #1 (March 1941). It, too, proved a hit, with sales of nearly one million. Goodman formed Timely Comics, Inc., beginning with comics cover-dated April 1941 or Spring 1941.",What kind of superhero was Namor?,"{'text': array(['anti-hero'], dtype=object), 'answer_start': array([195])}","{'split': 'train', 'model_in_the_loop': 'Combined'}"
cc615da7385fff3898b79fb52e41e965ea5eee1b,Old_English,"The strength of the Viking influence on Old English appears from the fact that the indispensable elements of the language - pronouns, modals, comparatives, pronominal adverbs (like ""hence"" and ""together""), conjunctions and prepositions - show the most marked Danish influence; the best evidence of Scandinavian influence appears in the extensive word borrowings for, as Jespersen indicates, no texts exist in either Scandinavia or in Northern England from this time to give certain evidence of an influence on syntax. The change to Old English from Old Norse was substantive, pervasive, and of a democratic character. Old Norse and Old English resembled each other closely like cousins and with some words in common, they roughly understood each other; in time the inflections melted away and the analytic pattern emerged. It is most “important to recognize that in many words the English and Scandinavian language differed chiefly in their inflectional elements. The body of the word was so nearly the same in the two languages that only the endings would put obstacles in the way of mutual understanding. In the mixed population which existed in the Danelaw these endings must have led to much confusion, tending gradually to become obscured and finally lost.” This blending of peoples and languages happily resulted in “simplifying English grammar.”",What made it difficult to understand one another?,"{'text': array(['only the endings would put obstacles in the way'], dtype=object), 'answer_start': array([1034])}","{'split': 'train', 'model_in_the_loop': 'Combined'}"
8d537044f3870cb538d041f8015b6d780874835a,Old_English,"Due to the centralisation of power and the Viking invasions, there is relatively little written record of the non-Wessex dialects after Alfred's unification. Some Mercian texts continued to be written, however, and the influence of Mercian is apparent in some of the translations produced under Alfred's programme, many of which were produced by Mercian scholars. Other dialects certainly continued to be spoken, as is evidenced by the continued variation between their successors in Middle and Modern English. In fact, what would become the standard forms of Middle English and of Modern English are descended from Mercian rather than West Saxon, while Scots developed from the Northumbrian dialect. It was once claimed that, owing to its position at the heart of the Kingdom of Wessex, the relics of Anglo-Saxon accent, idiom and vocabulary were best preserved in the dialect of Somerset.",Who was responsible for the language shift?,"{'text': array(['Viking'], dtype=object), 'answer_start': array([43])}","{'split': 'train', 'model_in_the_loop': 'Combined'}"
447438a5432e2e88d6c180f954dec3a52869bfdc,States_of_Germany,"Local associations of a special kind are an amalgamation of one or more Landkreise with one or more Kreisfreie Städte to form a replacement of the aforementioned administrative entities at the district level. They are intended to implement simplification of administration at that level. Typically, a district-free city or town and its urban hinterland are grouped into such an association, or Kommunalverband besonderer Art. Such an organization requires the issuing of special laws by the governing state, since they are not covered by the normal administrative structure of the respective states.",What German word appears second to last?,"{'text': array(['Kommunalverband'], dtype=object), 'answer_start': array([394])}","{'split': 'train', 'model_in_the_loop': 'Combined'}"
33c6e85eca2de903399e05f25ac7222277642b05,States_of_Germany,"The governments in Berlin, Bremen and Hamburg are designated by the term Senate. In the three free states of Bavaria, Saxony, and Thuringia the government is referred to as the State Government (Staatsregierung), and in the other ten states the term Land Government (Landesregierung) is used. Before January 1, 2000, Bavaria had a bicameral parliament, with a popularly elected Landtag, and a Senate made up of representatives of the state's major social and economic groups. The Senate was abolished following a referendum in 1998. The states of Berlin, Bremen, and Hamburg are governed slightly differently from the other states. In each of those cities, the executive branch consists of a Senate of approximately eight, selected by the state's parliament; the senators carry out duties equivalent to those of the ministers in the larger states. The equivalent of the Minister-President is the Senatspräsident (President of the Senate) in Bremen, the Erster Bürgermeister (First Mayor) in Hamburg, and the Regierender Bürgermeister (Governing Mayor) in Berlin. The parliament for Berlin is called the Abgeordnetenhaus (House of Representatives), while Bremen and Hamburg both have a Bürgerschaft. The parliaments in the remaining 13 states are referred to as Landtag (State Parliament).",How do the regular states refer to their government?,"{'text': array(['Landesregierung'], dtype=object), 'answer_start': array([267])}","{'split': 'train', 'model_in_the_loop': 'Combined'}"
403024df16e12d053704d59e9a8853a87e01253a,Dutch_Republic,"In 1579 a number of the northern provinces of the Low Countries signed the Union of Utrecht, in which they promised to support each other in their defence against the Spanish army. This was followed in 1581 by the Act of Abjuration, the declaration of independence of the provinces from Philip II.","Some formed alliances against an entity, who?","{'text': array(['northern provinces of the Low Countries'], dtype=object), 'answer_start': array([24])}","{'split': 'train', 'model_in_the_loop': 'Combined'}"
dcde5023f2369977b37f7969981464dca9cb932d,Dutch_Republic,"In fact, there was an eighth province, the County of Drenthe, but this area was so poor it was exempt from paying federal taxes and as a consequence was denied representation in the States General. Each province was governed by the Provincial States, the main executive official (though not the official head of state) was a raadspensionaris. In times of war, the stadtholder, who commanded the army, would have more power than the raadspensionaris.",If the stadtholder has the most power what must be happening?,"{'text': array(['war'], dtype=object), 'answer_start': array([355])}","{'split': 'train', 'model_in_the_loop': 'Combined'}"
e2eb8becf3b4c379e937ea435fb920fd00359762,Dutch_Republic,"During the Republic, any person who wished to hold public office had to conform to the Reformed Church and take an oath to this effect. The extent to which different religions or denominations were persecuted depended much on the time period and regional or city leaders. In the beginning, this was especially focused on Roman Catholics, being the religion of the enemy. In 17th-century Leiden, for instance, people opening their homes to services could be fined 200 guilders (a year's wage for a skilled tradesman) and banned from the city. Throughout this, however, personal freedom of religion existed and was one factor – along with economic reasons – in causing large immigration of religious refugees from other parts of Europe.",what group is mentioned first?,"{'text': array(['the Reformed Church'], dtype=object), 'answer_start': array([83])}","{'split': 'train', 'model_in_the_loop': 'Combined'}"
4c84796590e2649fa8d23471d058375cb8378d04,Dutch_Republic,"The States General of the United Provinces were in control of the Dutch East India Company (VOC) and the Dutch West India Company (WIC), but some shipping expeditions were initiated by some of the provinces, mostly Holland and/or Zeeland.",Who took only some control?,"{'text': array(['Holland and/or Zeeland'], dtype=object), 'answer_start': array([215])}","{'split': 'train', 'model_in_the_loop': 'Combined'}"
9497836d3083d8e18847639dd848ef249c70aeae,Human_Development_Index,"The 2014 Human Development Report by the United Nations Development Program was released on July 24, 2014, and calculates HDI values based on estimates for 2013. Below is the list of the ""very high human development"" countries:",what is the second period in time mentioned?,"{'text': array(['July 24, 2014'], dtype=object), 'answer_start': array([92])}","{'split': 'train', 'model_in_the_loop': 'Combined'}"
2e323ea15907df7be14010211e522afd9af49a31,Human_Development_Index,"The Human Development Index (HDI) is a composite statistic of life expectancy, education, and income per capita indicators, which are used to rank countries into four tiers of human development. A country scores higher HDI when the life expectancy at birth is longer, the education period is longer, and the income per capita is higher. The HDI was developed by the Pakistani economist Mahbub ul Haq, often framed in terms of whether people are able to ""be"" and ""do"" desirable things in their life, and was published by the United Nations Development Programme.",What is mentioned second that  HDI predicts?,"{'text': array(['education'], dtype=object), 'answer_start': array([79])}","{'split': 'train', 'model_in_the_loop': 'Combined'}"
a6e8ce9810e3c0df4885db5ceb498a8ff5246fc8,Human_Development_Index,"Countries in the top quartile of HDI (""very high human development"" group) with a missing IHDI: New Zealand, Singapore, Hong Kong, Liechtenstein, Brunei, Qatar, Saudi Arabia, Andorra, United Arab Emirates, Bahrain, Cuba, and Kuwait.",__ is rled by the House of Thani.,"{'text': array(['Qatar'], dtype=object), 'answer_start': array([154])}","{'split': 'train', 'model_in_the_loop': 'Combined'}"
6e0eb250325c95d3cde2f45efc7d284576e51849,Human_Development_Index,"On the following table, green arrows () represent an increase in ranking over the previous study, while red arrows () represent a decrease in ranking. They are followed by the number of spaces they moved. Blue dashes () represent a nation that did not move in the rankings since the previous study.",What color represents no increase  in ranking besides blue,"{'text': array(['red'], dtype=object), 'answer_start': array([104])}","{'split': 'train', 'model_in_the_loop': 'Combined'}"
7bfa03969d1cea7380a1907812e1d4a78dab8a07,Dialect,"In addition to having evolved, for the most part, separately from one another and with distinct individual histories, the Latin-based regional Romance languages of Italy are also better classified as separate languages rather than true ""dialects"" due to the often high degree in which they lack mutual intelligibility. Though mostly mutually unintelligible, the exact degree to which the regional Italian languages are mutual unintelligible varies, often correlating with geographical distance or geographical barriers between the languages, with some regional Italian languages that are closer in geographical proximity to each other or closer to each other on the dialect continuum being more or less mutually intelligible. For instance, a speaker of purely Eastern Lombard, a language in Northern Italy's Lombardy region that includes the Bergamasque dialect, would have severely limited mutual intelligibility with a purely standard Italian speaker and would be nearly completely unintelligible to a speaker of a pure Sicilian language variant. Due to Eastern Lombard's status as a Gallo-Italic language, an Eastern Lombard speaker may, in fact, have more mutual intelligibility with a Occitan, Catalan, or French speaker than a standard Italian or Sicilian language speaker. Meanwhile, a Sicilian language speaker would have an greater degree of mutual intelligibility with a speaker of the more closely related Neapolitan language, but far less mutual intelligibility with a person speaking Sicilian Gallo-Italic, a language that developed in isolated Lombard emigrant communities on the same island as the Sicilian language.",Why do the Romance languages lack mutual intelligibility?,"{'text': array(['evolved, for the most part, separately from one another and with distinct individual histories'],
      dtype=object), 'answer_start': array([22])}","{'split': 'train', 'model_in_the_loop': 'Combined'}"
2739c9087cd3878de1d9343cef0cb8833fae7afe,Dialect,"The most common, and most purely linguistic, criterion is that of mutual intelligibility: two varieties are said to be dialects of the same language if being a speaker of one variety confers sufficient knowledge to understand and be understood by a speaker of the other; otherwise, they are said to be different languages. However, this definition becomes problematic in the case of dialect continua, in which it may be the case that dialect B is mutually intelligible with both dialect A and dialect C but dialects A and C are not mutually intelligible with each other. In this case the criterion of mutual intelligibility makes it impossible to decide whether A and C are dialects of the same language or not. Cases may also arise in which a speaker of dialect X can understand a speaker of dialect Y, but not vice versa; the mutual intelligibility criterion flounders here as well.",When can deciding whether a dialect of language is difficult?,"{'text': array(['in which it may be the case that dialect B is mutually intelligible with both dialect A and dialect C but dialects A and C are not mutually intelligible with each other'],
      dtype=object), 'answer_start': array([401])}","{'split': 'train', 'model_in_the_loop': 'Combined'}"
1ae9a383012c140e1c9a6e1da2c61b646f8fa387,Dialect,"There is no universally accepted criterion for distinguishing two different languages from two dialects (i.e. varieties) of the same language. A number of rough measures exist, sometimes leading to contradictory results. The distinction is therefore subjective and depends on the user's frame of reference. For example, there is discussion about if the Limón Creole English must be considered as ""a kind"" of English or a different language. This creole is spoken in the Caribbean coast of Costa Rica (Central America) by descendant of Jamaican people. The position that Costa Rican linguists support depends on the University they belong.",Limon Creol English is discussed in this article as an example of what?,"{'text': array(['The distinction is therefore subjective and'], dtype=object), 'answer_start': array([221])}","{'split': 'train', 'model_in_the_loop': 'Combined'}"
1e12ec73183d9caa37026db4bc554031979eb5a5,Database,"While there is typically only one conceptual (or logical) and physical (or internal) view of the data, there can be any number of different external views. This allows users to see database information in a more business-related way rather than from a technical, processing viewpoint. For example, a financial department of a company needs the payment details of all employees as part of the company's expenses, but does not need details about employees that are the interest of the human resources department. Thus different departments need different views of the company's database.","Which way of surfacing database information is less useful, business-related or technical?","{'text': array(['technical'], dtype=object), 'answer_start': array([252])}","{'split': 'train', 'model_in_the_loop': 'Combined'}"
7e2935de3de31841454bc6841e31661af3604b25,Database,"Sometimes it is desired to bring a database back to a previous state (for many reasons, e.g., cases when the database is found corrupted due to a software error, or if it has been updated with erroneous data). To achieve this a backup operation is done occasionally or continuously, where each desired database state (i.e., the values of its data and their embedding in database's data structures) is kept within dedicated backup files (many techniques exist to do this effectively). When this state is needed, i.e., when it is decided by a database administrator to bring the database back to this state (e.g., by specifying this state by a desired point in time when the database was in this state), these files are utilized to restore that state.",What would prompt me to do a backup operation?,"{'text': array(['to bring a database back to a previous state'], dtype=object), 'answer_start': array([24])}","{'split': 'train', 'model_in_the_loop': 'Combined'}"
a0cd3b644d848afe3fa33a895610981bf245ee1a,Database,"Many other databases have application software that accesses the database on behalf of end-users, without exposing the DBMS interface directly. Application programmers may use a wire protocol directly, or more likely through an application programming interface. Database designers and database administrators interact with the DBMS through dedicated interfaces to build and maintain the applications' databases, and thus need some more knowledge and understanding about how DBMSs operate and the DBMSs' external interfaces and tuning parameters.",How might developers less often protect a software from change being made by most people,"{'text': array(['wire protocol directly'], dtype=object), 'answer_start': array([178])}","{'split': 'train', 'model_in_the_loop': 'Combined'}"
7a180a2a745abfda33a353772390608e6ea7252a,Database,"Database storage is the container of the physical materialization of a database. It comprises the internal (physical) level in the database architecture. It also contains all the information needed (e.g., metadata, ""data about the data"", and internal data structures) to reconstruct the conceptual level and external level from the internal level when needed. Putting data into permanent storage is generally the responsibility of the database engine a.k.a. ""storage engine"". Though typically accessed by a DBMS through the underlying operating system (and often utilizing the operating systems' file systems as intermediates for storage layout), storage properties and configuration setting are extremely important for the efficient operation of the DBMS, and thus are closely maintained by database administrators. A DBMS, while in operation, always has its database residing in several types of storage (e.g., memory and external storage). The database data and the additional needed information, possibly in very large amounts, are coded into bits. Data typically reside in the storage in structures that look completely different from the way the data look in the conceptual and external levels, but in ways that attempt to optimize (the best possible) these levels' reconstruction when needed by users and programs, as well as for computing additional types of needed information from the data (e.g., when querying the database).",What is learned from metadata?,"{'text': array(['data about the data'], dtype=object), 'answer_start': array([216])}","{'split': 'train', 'model_in_the_loop': 'Combined'}"
3f4bcd21c4c11c3749edddf05f15b3bd29f29d7f,Great_power,"A great power is a sovereign state that is recognized as having the ability and expertise to exert its influence on a global scale. Great powers characteristically possess military and economic strength, as well as diplomatic and soft power influence, which may cause middle or small powers to consider the great powers' opinions before taking actions of their own. International relations theorists have posited that great power status can be characterized into power capabilities, spatial aspects, and status dimensions. Sometimes the status of great powers is formally recognized in conferences such as the Congress of Vienna or an international structure such as the United Nations Security Council (China, France, Russia, the United Kingdom and the United States serve as the body's five permanent members). At the same time the status of great powers can be informally recognized in a forum such as the G7 which consists of Canada, France, Germany, Italy, Japan, the United Kingdom and the United States of America.",Italy and Japan both do not belong to which group?,"{'text': array(['the United Nations Security Council'], dtype=object), 'answer_start': array([667])}","{'split': 'train', 'model_in_the_loop': 'Combined'}"
726a0db9aa3aad5e7b14d62a572abd8e39e7ce81,Glass,"Glass has the ability to refract, reflect, and transmit light following geometrical optics, without scattering it. It is used in the manufacture of lenses and windows. Common glass has a refraction index around 1.5. This may be modified by adding low-density materials such as boron, which lowers the index of refraction (see crown glass), or increased (to as much as 1.8) with high-density materials such as (classically) lead oxide (see flint glass and lead glass), or in modern uses, less toxic oxides of zirconium, titanium, or barium. These high-index glasses (inaccurately known as ""crystal"" when used in glass vessels) cause more chromatic dispersion of light, and are prized for their diamond-like optical properties.",How can the refraction index of a piece of glass be reduced?,"{'text': array(['by adding low-density materials'], dtype=object), 'answer_start': array([237])}","{'split': 'train', 'model_in_the_loop': 'Combined'}"
24452c0f48c329db42556ebd1d100dad13be1d5e,Glass,"Glass-ceramic materials share many properties with both non-crystalline glass and crystalline ceramics. They are formed as a glass, and then partially crystallized by heat treatment. For example, the microstructure of whiteware ceramics frequently contains both amorphous and crystalline phases. Crystalline grains are often embedded within a non-crystalline intergranular phase of grain boundaries. When applied to whiteware ceramics, vitreous means the material has an extremely low permeability to liquids, often but not always water, when determined by a specified test regime.",What is similar?,"{'text': array(['properties'], dtype=object), 'answer_start': array([35])}","{'split': 'train', 'model_in_the_loop': 'Combined'}"
bb917bbf203b92e8d04616106b8629ebf5e314d0,Exhibition_game,"In the UK and Ireland, ""exhibition match"" and ""friendly match"" refer to two different types of matches. The types described above as friendlies are not termed exhibition matches, while annual all-star matches such as those held in the US Major League Soccer or Japan's Japanese League are called exhibition matches rather than friendly matches. A one-off match for charitable fundraising, usually involving one or two all-star teams, or a match held in honor of a player for contribution to his/her club, may also be described as exhibition matches but they are normally referred to as charity matches and testimonial matches respectively.","Which of the following countries does NOT have something called a friendly match: the UK, the US, or Ireland?","{'text': array(['the US'], dtype=object), 'answer_start': array([231])}","{'split': 'train', 'model_in_the_loop': 'Combined'}"
e8b96a42033568b6d648b7811a06477bf07b2e4a,Exhibition_game,"The Flying Fathers, a Canadian group of Catholic priests, regularly toured North America playing exhibition hockey games for charity. One of the organization's founders, Les Costello, was a onetime NHL player who was ordained as a priest after retiring from professional hockey. Another prominent exhibition hockey team is the Buffalo Sabres Alumni Hockey Team, which is composed almost entirely of retired NHL players, the majority of whom (as the name suggests) played at least a portion of their career for the Buffalo Sabres.",Where did the money go that was raised by The Flying Fathers?,"{'text': array(['charity'], dtype=object), 'answer_start': array([125])}","{'split': 'train', 'model_in_the_loop': 'Combined'}"
